series,frequency,frequency_cpd,de,beta,gauge_id,obs_tau_days
observed,5.560980902777775e-06,0.4804687499999997,3.2913606506994655,2.2679583577839777,106001,6.85031159820377
observed,5.606192129629631e-06,0.48437500000000017,3.3181196803799518,2.2679583577839777,106001,6.85031159820377
observed,5.651403356481486e-06,0.4882812500000004,3.344878710060437,2.2518289271909784,106001,6.85031159820377
observed,5.696614583333335e-06,0.49218750000000017,3.371637739740919,2.2518289271909784,106001,6.85031159820377
observed,5.741825810185185e-06,0.49609375,3.3983967694214012,2.2306048471698525,106001,6.85031159820377
observed,5.787037037037038e-06,0.5,3.425155799101885,2.2306048471698525,106001,6.85031159820377
observed,1.808449074074073e-07,0.01562499999999999,0.0418655633013895,0.3885377017416654,107001,2.6793960512889297
observed,2.2605613425925903e-07,0.01953124999999998,0.05233195412673685,0.39779886695237565,107001,2.6793960512889297
observed,2.71267361111111e-07,0.02343749999999999,0.06279834495208426,0.5352610889552158,107001,2.6793960512889297
observed,3.1647858796296274e-07,0.02734374999999998,0.07326473577743162,0.6224718317935513,107001,2.6793960512889297
observed,3.6168981481481464e-07,0.031249999999999986,0.08373112660277901,0.73556702327396,107001,2.6793960512889297
observed,4.0690104166666664e-07,0.03515625,0.09419751742812643,0.9100099026438037,107001,2.6793960512889297
observed,4.5211226851851817e-07,0.03906249999999997,0.10466390825347373,0.8091510925072315,107001,2.6793960512889297
observed,4.973234953703703e-07,0.04296874999999999,0.11513029907882118,0.7663228834818999,107001,2.6793960512889297
observed,5.425347222222221e-07,0.04687499999999999,0.12559668990416856,0.801661579441229,107001,2.6793960512889297
observed,5.877459490740738e-07,0.05078124999999998,0.1360630807295159,0.7472730239224902,107001,2.6793960512889297
observed,6.329571759259256e-07,0.05468749999999997,0.14652947155486326,0.8057723623131543,107001,2.6793960512889297
observed,6.781684027777774e-07,0.058593749999999965,0.15699586238021063,0.8601571324929383,107001,2.6793960512889297
observed,7.233796296296294e-07,0.06249999999999998,0.16746225320555805,0.8295249945699177,107001,2.6793960512889297
observed,7.685908564814812e-07,0.06640624999999997,0.17792864403090541,0.8046622531096536,107001,2.6793960512889297
observed,8.138020833333334e-07,0.0703125,0.18839503485625286,0.807011608608476,107001,2.6793960512889297
observed,8.59013310185186e-07,0.07421875000000007,0.19886142568160045,0.8165164096228705,107001,2.6793960512889297
observed,9.042245370370364e-07,0.07812499999999994,0.20932781650694748,0.8844043015766534,107001,2.6793960512889297
observed,9.494357638888886e-07,0.08203124999999999,0.21979420733229496,0.892551592228028,107001,2.6793960512889297
observed,9.946469907407409e-07,0.08593750000000001,0.2302605981576424,0.9046778537875696,107001,2.6793960512889297
observed,1.0398582175925922e-06,0.08984374999999997,0.2407269889829897,0.9601094799829855,107001,2.6793960512889297
observed,1.0850694444444444e-06,0.09375,0.25119337980833717,1.0097642152346342,107001,2.6793960512889297
observed,1.1302806712962973e-06,0.09765625000000008,0.2616597706336848,1.0176315203654798,107001,2.6793960512889297
observed,1.1754918981481478e-06,0.10156249999999997,0.27212616145903185,1.0424015026226086,107001,2.6793960512889297
observed,1.2207031250000004e-06,0.10546875000000004,0.2825925522843794,1.0903362014981226,107001,2.6793960512889297
observed,1.2659143518518514e-06,0.10937499999999996,0.2930589431097266,1.0918857188426703,107001,2.6793960512889297
observed,1.311125578703704e-06,0.11328125000000003,0.30352533393507414,1.104554015004679,107001,2.6793960512889297
observed,1.356336805555555e-06,0.11718749999999994,0.3139917247604213,1.139810063049584,107001,2.6793960512889297
observed,1.4015480324074076e-06,0.12109375000000001,0.32445811558576887,1.1532647832969618,107001,2.6793960512889297
observed,1.446759259259259e-06,0.12499999999999997,0.33492450641111615,1.1421478961064062,107001,2.6793960512889297
observed,1.4919704861111116e-06,0.12890625000000006,0.3453908972364637,1.1696507833254934,107001,2.6793960512889297
observed,1.5371817129629626e-06,0.13281249999999997,0.3558572880618109,1.1927095551877531,107001,2.6793960512889297
observed,1.5823929398148137e-06,0.13671874999999992,0.3663236788871581,1.2372941880809143,107001,2.6793960512889297
observed,1.627604166666667e-06,0.14062500000000003,0.3767900697125058,1.2640417236997468,107001,2.6793960512889297
observed,1.672815393518517e-06,0.1445312499999999,0.3872564605378528,1.2757591839520348,107001,2.6793960512889297
observed,1.7180266203703689e-06,0.14843749999999986,0.3977228513632001,1.2933533281811396,107001,2.6793960512889297
observed,1.7632378472222221e-06,0.15234375,0.40818924218854785,1.3168089754841878,107001,2.6793960512889297
observed,1.808449074074073e-06,0.15624999999999992,0.418655633013895,1.361317829505673,107001,2.6793960512889297
observed,1.8536603009259242e-06,0.16015624999999986,0.42912202383924225,1.3940455962843212,107001,2.6793960512889297
observed,1.8988715277777775e-06,0.16406249999999997,0.43958841466459,1.4150588362114753,107001,2.6793960512889297
observed,1.9440827546296306e-06,0.16796875000000008,0.4500548054899376,1.4652417015733508,107001,2.6793960512889297
observed,1.9892939814814817e-06,0.17187500000000003,0.4605211963152848,1.4547251668269727,107001,2.6793960512889297
observed,2.034505208333333e-06,0.17578124999999997,0.47098758714063205,1.45559192863906,107001,2.6793960512889297
observed,2.0797164351851845e-06,0.17968749999999994,0.4814539779659794,1.4740387932725096,107001,2.6793960512889297
observed,2.1249276620370377e-06,0.18359375000000006,0.49192036879132706,1.4740387932725096,107001,2.6793960512889297
observed,2.170138888888889e-06,0.1875,0.5023867596166743,1.501915628344471,107001,2.6793960512889297
observed,2.21535011574074e-06,0.19140624999999994,0.5128531504420215,1.501915628344471,107001,2.6793960512889297
observed,2.2605613425925903e-06,0.1953124999999998,0.5233195412673686,1.501915628344471,107001,2.6793960512889297
observed,2.3057725694444445e-06,0.19921875,0.5337859320927164,1.5191105255811608,107001,2.6793960512889297
observed,2.350983796296296e-06,0.20312499999999997,0.5442523229180638,1.5191105255811608,107001,2.6793960512889297
observed,2.3961950231481468e-06,0.2070312499999999,0.5547187137434109,1.5191105255811608,107001,2.6793960512889297
observed,2.441406250000001e-06,0.21093750000000008,0.5651851045687588,1.5329059295524963,107001,2.6793960512889297
observed,2.486617476851851e-06,0.21484374999999994,0.5756514953941059,1.5329059295524963,107001,2.6793960512889297
observed,2.531828703703703e-06,0.21874999999999994,0.5861178862194533,1.5329059295524963,107001,2.6793960512889297
observed,2.577039930555554e-06,0.22265624999999986,0.5965842770448003,1.563220998970037,107001,2.6793960512889297
observed,2.622251157407408e-06,0.22656250000000006,0.6070506678701483,1.563220998970037,107001,2.6793960512889297
observed,2.66746238425926e-06,0.23046875000000006,0.6175170586954957,1.563220998970037,107001,2.6793960512889297
observed,2.7126736111111104e-06,0.23437499999999994,0.6279834495208427,1.5915024554359387,107001,2.6793960512889297
observed,2.7578848379629615e-06,0.2382812499999999,0.6384498403461899,1.5915024554359387,107001,2.6793960512889297
observed,2.8030960648148156e-06,0.24218750000000008,0.6489162311715378,1.5915024554359387,107001,2.6793960512889297
observed,2.8483072916666672e-06,0.24609375000000006,0.6593826219968851,1.6214111406556257,107001,2.6793960512889297
observed,2.8935185185185184e-06,0.25,0.6698490128222324,1.6214111406556257,107001,2.6793960512889297
observed,2.9387297453703687e-06,0.25390624999999983,0.6803154036475794,1.6614621263747764,107001,2.6793960512889297
observed,2.9839409722222236e-06,0.2578125000000001,0.6907817944729275,1.6614621263747764,107001,2.6793960512889297
observed,3.029152199074075e-06,0.26171875000000006,0.7012481852982747,1.6614621263747764,107001,2.6793960512889297
observed,3.0743634259259255e-06,0.26562499999999994,0.7117145761236219,1.691941300227524,107001,2.6793960512889297
observed,3.1195746527777775e-06,0.26953125,0.7221809669489693,1.691941300227524,107001,2.6793960512889297
observed,3.164785879629628e-06,0.27343749999999983,0.7326473577743163,1.691941300227524,107001,2.6793960512889297
observed,3.2099971064814803e-06,0.2773437499999999,0.7431137485996638,1.731230890979362,107001,2.6793960512889297
observed,3.2552083333333344e-06,0.2812500000000001,0.7535801394250117,1.731230890979362,107001,2.6793960512889297
observed,3.300419560185182e-06,0.2851562499999997,0.7640465302503582,1.731230890979362,107001,2.6793960512889297
observed,3.3456307870370346e-06,0.2890624999999998,0.7745129210757057,1.7506895898716162,107001,2.6793960512889297
observed,3.3908420138888866e-06,0.2929687499999998,0.7849793119010531,1.7506895898716162,107001,2.6793960512889297
observed,3.436053240740738e-06,0.2968749999999998,0.7954457027264004,1.7506895898716162,107001,2.6793960512889297
observed,3.481264467592593e-06,0.30078125000000006,0.8059120935517485,1.7561851440515177,107001,2.6793960512889297
observed,3.5264756944444447e-06,0.3046875,0.8163784843770958,1.7561851440515177,107001,2.6793960512889297
observed,3.5716869212962967e-06,0.30859375000000006,0.8268448752024432,1.7575493078474016,107001,2.6793960512889297
observed,3.6168981481481466e-06,0.3124999999999999,0.8373112660277902,1.7575493078474016,107001,2.6793960512889297
observed,3.6621093750000024e-06,0.3164062500000002,0.8477776568531384,1.7575493078474016,107001,2.6793960512889297
observed,3.707320601851849e-06,0.3203124999999997,0.8582440476784846,1.7534250152283715,107001,2.6793960512889297
observed,3.752531828703707e-06,0.3242187500000003,0.8687104385038333,1.7534250152283715,107001,2.6793960512889297
observed,3.7977430555555554e-06,0.328125,0.87917682932918,1.7534250152283715,107001,2.6793960512889297
observed,3.842954282407405e-06,0.33203124999999983,0.8896432201545269,1.7680164603072264,107001,2.6793960512889297
observed,3.888165509259261e-06,0.33593750000000017,0.9001096109798752,1.7680164603072264,107001,2.6793960512889297
observed,3.9333767361111136e-06,0.3398437500000002,0.9105760018052227,1.7680164603072264,107001,2.6793960512889297
observed,3.978587962962964e-06,0.3437500000000001,0.9210423926305699,1.7843535188073403,107001,2.6793960512889297
observed,4.023799189814816e-06,0.3476562500000001,0.9315087834559171,1.7843535188073403,107001,2.6793960512889297
observed,4.069010416666667e-06,0.3515625,0.9419751742812643,1.7843535188073403,107001,2.6793960512889297
observed,4.114221643518517e-06,0.3554687499999999,0.9524415651066114,1.7989593316287085,107001,2.6793960512889297
observed,4.15943287037037e-06,0.35937499999999994,0.962907955931959,1.7989593316287085,107001,2.6793960512889297
observed,4.204644097222224e-06,0.36328125000000017,0.9733743467573068,1.7989593316287085,107001,2.6793960512889297
observed,4.249855324074076e-06,0.36718750000000017,0.9838407375826543,1.8084647921884762,107001,2.6793960512889297
observed,4.29506655092593e-06,0.37109375000000033,0.9943071284080021,1.8084647921884762,107001,2.6793960512889297
observed,4.340277777777779e-06,0.37500000000000006,1.004773519233349,1.8160955303486142,107001,2.6793960512889297
observed,4.385489004629629e-06,0.37890625,1.015239910058696,1.8160955303486142,107001,2.6793960512889297
observed,4.43070023148148e-06,0.3828124999999999,1.025706300884043,1.8160955303486142,107001,2.6793960512889297
observed,4.475911458333336e-06,0.3867187500000002,1.0361726917093914,1.8121442453906134,107001,2.6793960512889297
observed,4.5211226851851815e-06,0.39062499999999967,1.0466390825347374,1.8121442453906134,107001,2.6793960512889297
observed,4.566333912037038e-06,0.3945312500000001,1.0571054733600858,1.8121442453906134,107001,2.6793960512889297
observed,4.611545138888889e-06,0.3984375,1.0675718641854328,1.7975286818629632,107001,2.6793960512889297
observed,4.656756365740744e-06,0.4023437500000003,1.078038255010781,1.7975286818629632,107001,2.6793960512889297
observed,4.701967592592592e-06,0.40624999999999994,1.0885046458361276,1.7975286818629632,107001,2.6793960512889297
observed,4.747178819444443e-06,0.41015624999999983,1.0989710366614747,1.7920765165109591,107001,2.6793960512889297
observed,4.792390046296294e-06,0.41406249999999983,1.109437427486822,1.7920765165109591,107001,2.6793960512889297
observed,4.837601273148145e-06,0.4179687499999997,1.119903818312169,1.7920765165109591,107001,2.6793960512889297
observed,4.882812500000003e-06,0.4218750000000002,1.1303702091375178,1.834217984175093,107001,2.6793960512889297
observed,4.92802372685185e-06,0.42578124999999983,1.140836599962864,1.834217984175093,107001,2.6793960512889297
observed,4.973234953703703e-06,0.42968749999999994,1.1513029907882117,1.876555388126467,107001,2.6793960512889297
observed,5.018446180555553e-06,0.4335937499999998,1.1617693816135588,1.876555388126467,107001,2.6793960512889297
observed,5.063657407407407e-06,0.4375,1.1722357724389068,1.876555388126467,107001,2.6793960512889297
observed,5.108868634259258e-06,0.4414062499999999,1.1827021632642538,1.91767168884702,107001,2.6793960512889297
observed,5.154079861111108e-06,0.4453124999999997,1.1931685540896007,1.91767168884702,107001,2.6793960512889297
observed,5.19929108796296e-06,0.4492187499999998,1.2036349449149482,1.91767168884702,107001,2.6793960512889297
observed,5.244502314814817e-06,0.45312500000000017,1.2141013357402968,1.9661366028751686,107001,2.6793960512889297
observed,5.2897135416666685e-06,0.45703125000000017,1.224567726565644,1.9661366028751686,107001,2.6793960512889297
observed,5.334924768518521e-06,0.4609375000000002,1.2350341173909916,1.9661366028751686,107001,2.6793960512889297
observed,5.380135995370369e-06,0.4648437499999999,1.2455005082163382,2.0016035672204047,107001,2.6793960512889297
observed,5.425347222222222e-06,0.46874999999999994,1.2559668990416857,2.0016035672204047,107001,2.6793960512889297
observed,5.470558449074077e-06,0.4726562500000003,1.2664332898670339,2.0016035672204047,107001,2.6793960512889297
observed,5.515769675925923e-06,0.4765624999999998,1.2768996806923798,2.0091503215145696,107001,2.6793960512889297
observed,5.560980902777775e-06,0.4804687499999997,1.287366071517727,2.0091503215145696,107001,2.6793960512889297
observed,5.606192129629631e-06,0.48437500000000017,1.2978324623430757,2.0091503215145696,107001,2.6793960512889297
observed,5.651403356481486e-06,0.4882812500000004,1.3082988531684239,2.009059297071763,107001,2.6793960512889297
observed,5.696614583333335e-06,0.49218750000000017,1.3187652439937705,2.009059297071763,107001,2.6793960512889297
observed,5.741825810185185e-06,0.49609375,1.3292316348191173,2.0054131634613452,107001,2.6793960512889297
observed,5.787037037037038e-06,0.5,1.3396980256444648,2.0054131634613452,107001,2.6793960512889297
observed,1.808449074074073e-07,0.01562499999999999,0.1787865153754827,1.007981303782521,11001,11.4423369840309
observed,2.2605613425925903e-07,0.01953124999999998,0.2234831442193533,1.0074804576877356,11001,11.4423369840309
observed,2.71267361111111e-07,0.02343749999999999,0.26817977306322416,1.1478154133888727,11001,11.4423369840309
observed,3.1647858796296274e-07,0.02734374999999998,0.3128764019070947,1.250343144364713,11001,11.4423369840309
observed,3.6168981481481464e-07,0.031249999999999986,0.35757303075096547,1.2959258384841708,11001,11.4423369840309
observed,4.0690104166666664e-07,0.03515625,0.40226965959483635,1.2643082668826429,11001,11.4423369840309
observed,4.5211226851851817e-07,0.03906249999999997,0.4469662884387067,1.1928517689049218,11001,11.4423369840309
observed,4.973234953703703e-07,0.04296874999999999,0.4916629172825777,1.1754146427476995,11001,11.4423369840309
observed,5.425347222222221e-07,0.04687499999999999,0.5363595461264483,1.2001521513868456,11001,11.4423369840309
observed,5.877459490740738e-07,0.05078124999999998,0.5810561749703189,1.2204736410184733,11001,11.4423369840309
observed,6.329571759259256e-07,0.05468749999999997,0.6257528038141895,1.2692889765583197,11001,11.4423369840309
observed,6.781684027777774e-07,0.058593749999999965,0.6704494326580602,1.2863531219466495,11001,11.4423369840309
observed,7.233796296296294e-07,0.06249999999999998,0.715146061501931,1.2627932932271082,11001,11.4423369840309
observed,7.685908564814812e-07,0.06640624999999997,0.7598426903458017,1.256659619046687,11001,11.4423369840309
observed,8.138020833333334e-07,0.0703125,0.8045393191896728,1.2641380959837571,11001,11.4423369840309
observed,8.59013310185186e-07,0.07421875000000007,0.8492359480335443,1.2763717606165759,11001,11.4423369840309
observed,9.042245370370364e-07,0.07812499999999994,0.8939325768774136,1.2829798436398934,11001,11.4423369840309
observed,9.494357638888886e-07,0.08203124999999999,0.9386292057212846,1.25459290199219,11001,11.4423369840309
observed,9.946469907407409e-07,0.08593750000000001,0.9833258345651557,1.2505888970837702,11001,11.4423369840309
observed,1.0398582175925922e-06,0.08984374999999997,1.0280224634090258,1.2393731467989255,11001,11.4423369840309
observed,1.0850694444444444e-06,0.09375,1.0727190922528969,1.2308992588572245,11001,11.4423369840309
observed,1.1302806712962973e-06,0.09765625000000008,1.1174157210967686,1.1995969602757641,11001,11.4423369840309
observed,1.1754918981481478e-06,0.10156249999999997,1.162112349940638,1.1818839070571845,11001,11.4423369840309
observed,1.2207031250000004e-06,0.10546875000000004,1.2068089787845095,1.1912717269962085,11001,11.4423369840309
observed,1.2659143518518514e-06,0.10937499999999996,1.2515056076283793,1.2204190279217584,11001,11.4423369840309
observed,1.311125578703704e-06,0.11328125000000003,1.2962022364722507,1.2687878954690202,11001,11.4423369840309
observed,1.356336805555555e-06,0.11718749999999994,1.3408988653161207,1.2955903088132479,11001,11.4423369840309
observed,1.4015480324074076e-06,0.12109375000000001,1.3855954941599922,1.3037923803810814,11001,11.4423369840309
observed,1.446759259259259e-06,0.12499999999999997,1.4302921230038623,1.299752642528213,11001,11.4423369840309
observed,1.4919704861111116e-06,0.12890625000000006,1.4749887518477338,1.3063440238343997,11001,11.4423369840309
observed,1.5371817129629626e-06,0.13281249999999997,1.5196853806916035,1.309182790971222,11001,11.4423369840309
observed,1.5823929398148137e-06,0.13671874999999992,1.5643820095354737,1.3220867203482956,11001,11.4423369840309
observed,1.627604166666667e-06,0.14062500000000003,1.6090786383793458,1.3344824425198119,11001,11.4423369840309
observed,1.672815393518517e-06,0.1445312499999999,1.6537752672232147,1.3544832706657,11001,11.4423369840309
observed,1.7180266203703689e-06,0.14843749999999986,1.6984718960670853,1.3918494464769462,11001,11.4423369840309
observed,1.7632378472222221e-06,0.15234375,1.7431685249109574,1.4329264228000844,11001,11.4423369840309
observed,1.808449074074073e-06,0.15624999999999992,1.7878651537548274,1.4641459375154624,11001,11.4423369840309
observed,1.8536603009259242e-06,0.16015624999999986,1.8325617825986973,1.4958597702329222,11001,11.4423369840309
observed,1.8988715277777775e-06,0.16406249999999997,1.8772584114425694,1.5153828775513511,11001,11.4423369840309
observed,1.9440827546296306e-06,0.16796875000000008,1.9219550402864414,1.5493409202707256,11001,11.4423369840309
observed,1.9892939814814817e-06,0.17187500000000003,1.9666516691303113,1.5710423453931794,11001,11.4423369840309
observed,2.034505208333333e-06,0.17578124999999997,2.0113482979741812,1.5784246934335562,11001,11.4423369840309
observed,2.0797164351851845e-06,0.17968749999999994,2.0560449268180516,1.620130423957414,11001,11.4423369840309
observed,2.1249276620370377e-06,0.18359375000000006,2.1007415556619238,1.620130423957414,11001,11.4423369840309
observed,2.170138888888889e-06,0.1875,2.1454381845057937,1.6401427334977543,11001,11.4423369840309
observed,2.21535011574074e-06,0.19140624999999994,2.190134813349664,1.6401427334977543,11001,11.4423369840309
observed,2.2605613425925903e-06,0.1953124999999998,2.234831442193533,1.6401427334977543,11001,11.4423369840309
observed,2.3057725694444445e-06,0.19921875,2.279528071037406,1.6577610355397205,11001,11.4423369840309
observed,2.350983796296296e-06,0.20312499999999997,2.3242246998812766,1.6577610355397205,11001,11.4423369840309
observed,2.3961950231481468e-06,0.2070312499999999,2.368921328725146,1.6577610355397205,11001,11.4423369840309
observed,2.441406250000001e-06,0.21093750000000008,2.413617957569019,1.6850077716871674,11001,11.4423369840309
observed,2.486617476851851e-06,0.21484374999999994,2.458314586412888,1.6850077716871674,11001,11.4423369840309
observed,2.531828703703703e-06,0.21874999999999994,2.503011215256759,1.6850077716871674,11001,11.4423369840309
observed,2.577039930555554e-06,0.22265624999999986,2.5477078441006284,1.7159044102382615,11001,11.4423369840309
observed,2.622251157407408e-06,0.22656250000000006,2.5924044729445015,1.7159044102382615,11001,11.4423369840309
observed,2.66746238425926e-06,0.23046875000000006,2.6371011017883723,1.7159044102382615,11001,11.4423369840309
observed,2.7126736111111104e-06,0.23437499999999994,2.681797730632242,1.7332245184248507,11001,11.4423369840309
observed,2.7578848379629615e-06,0.2382812499999999,2.7264943594761117,1.7332245184248507,11001,11.4423369840309
observed,2.8030960648148156e-06,0.24218750000000008,2.771190988319985,1.7332245184248507,11001,11.4423369840309
observed,2.8483072916666672e-06,0.24609375000000006,2.815887617163855,1.7588228871788085,11001,11.4423369840309
observed,2.8935185185185184e-06,0.25,2.860584246007725,1.7588228871788085,11001,11.4423369840309
observed,2.9387297453703687e-06,0.25390624999999983,2.905280874851594,1.7827819461628998,11001,11.4423369840309
observed,2.9839409722222236e-06,0.2578125000000001,2.949977503695468,1.7827819461628998,11001,11.4423369840309
observed,3.029152199074075e-06,0.26171875000000006,2.994674132539338,1.7827819461628998,11001,11.4423369840309
observed,3.0743634259259255e-06,0.26562499999999994,3.0393707613832075,1.789102777631686,11001,11.4423369840309
observed,3.1195746527777775e-06,0.26953125,3.0840673902270783,1.789102777631686,11001,11.4423369840309
observed,3.164785879629628e-06,0.27343749999999983,3.128764019070948,1.789102777631686,11001,11.4423369840309
observed,3.2099971064814803e-06,0.2773437499999999,3.173460647914819,1.7953687532303226,11001,11.4423369840309
observed,3.2552083333333344e-06,0.2812500000000001,3.2181572767586917,1.7953687532303226,11001,11.4423369840309
observed,3.300419560185182e-06,0.2851562499999997,3.2628539056025585,1.7953687532303226,11001,11.4423369840309
observed,3.3456307870370346e-06,0.2890624999999998,3.3075505344464298,1.7995213834216162,11001,11.4423369840309
observed,3.3908420138888866e-06,0.2929687499999998,3.3522471632903006,1.7995213834216162,11001,11.4423369840309
observed,3.436053240740738e-06,0.2968749999999998,3.396943792134171,1.7995213834216162,11001,11.4423369840309
observed,3.481264467592593e-06,0.30078125000000006,3.441640420978045,1.7937316565685997,11001,11.4423369840309
observed,3.5264756944444447e-06,0.3046875,3.4863370498219153,1.7937316565685997,11001,11.4423369840309
observed,3.5716869212962967e-06,0.30859375000000006,3.531033678665786,1.8079910902399625,11001,11.4423369840309
observed,3.6168981481481466e-06,0.3124999999999999,3.575730307509655,1.8079910902399625,11001,11.4423369840309
observed,3.6621093750000024e-06,0.3164062500000002,3.6204269363535295,1.8079910902399625,11001,11.4423369840309
observed,3.707320601851849e-06,0.3203124999999997,3.665123565197395,1.8203453046993676,11001,11.4423369840309
observed,3.752531828703707e-06,0.3242187500000003,3.7098201940412716,1.8203453046993676,11001,11.4423369840309
observed,3.7977430555555554e-06,0.328125,3.7545168228851393,1.8203453046993676,11001,11.4423369840309
observed,3.842954282407405e-06,0.33203124999999983,3.799213451729008,1.8284276299523836,11001,11.4423369840309
observed,3.888165509259261e-06,0.33593750000000017,3.8439100805728827,1.8284276299523836,11001,11.4423369840309
observed,3.9333767361111136e-06,0.3398437500000002,3.888606709416754,1.8284276299523836,11001,11.4423369840309
observed,3.978587962962964e-06,0.3437500000000001,3.9333033382606235,1.8354020267209463,11001,11.4423369840309
observed,4.023799189814816e-06,0.3476562500000001,3.977999967104494,1.8354020267209463,11001,11.4423369840309
observed,4.069010416666667e-06,0.3515625,4.022696595948363,1.8354020267209463,11001,11.4423369840309
observed,4.114221643518517e-06,0.3554687499999999,4.067393224792233,1.8506795059153227,11001,11.4423369840309
observed,4.15943287037037e-06,0.35937499999999994,4.112089853636104,1.8506795059153227,11001,11.4423369840309
observed,4.204644097222224e-06,0.36328125000000017,4.156786482479977,1.8506795059153227,11001,11.4423369840309
observed,4.249855324074076e-06,0.36718750000000017,4.201483111323848,1.8681779356700141,11001,11.4423369840309
observed,4.29506655092593e-06,0.37109375000000033,4.246179740167721,1.8681779356700141,11001,11.4423369840309
observed,4.340277777777779e-06,0.37500000000000006,4.290876369011588,1.8957202039795455,11001,11.4423369840309
observed,4.385489004629629e-06,0.37890625,4.335572997855458,1.8957202039795455,11001,11.4423369840309
observed,4.43070023148148e-06,0.3828124999999999,4.380269626699328,1.8957202039795455,11001,11.4423369840309
observed,4.475911458333336e-06,0.3867187500000002,4.424966255543202,1.9158118965495479,11001,11.4423369840309
observed,4.5211226851851815e-06,0.39062499999999967,4.469662884387067,1.9158118965495479,11001,11.4423369840309
observed,4.566333912037038e-06,0.3945312500000001,4.514359513230943,1.9158118965495479,11001,11.4423369840309
observed,4.611545138888889e-06,0.3984375,4.559056142074812,1.9286040152674613,11001,11.4423369840309
observed,4.656756365740744e-06,0.4023437500000003,4.603752770918686,1.9286040152674613,11001,11.4423369840309
observed,4.701967592592592e-06,0.40624999999999994,4.648449399762553,1.9286040152674613,11001,11.4423369840309
observed,4.747178819444443e-06,0.41015624999999983,4.693146028606423,1.9589277176428528,11001,11.4423369840309
observed,4.792390046296294e-06,0.41406249999999983,4.737842657450293,1.9589277176428528,11001,11.4423369840309
observed,4.837601273148145e-06,0.4179687499999997,4.7825392862941625,1.9589277176428528,11001,11.4423369840309
observed,4.882812500000003e-06,0.4218750000000002,4.827235915138039,1.9949305634958796,11001,11.4423369840309
observed,4.92802372685185e-06,0.42578124999999983,4.871932543981905,1.9949305634958796,11001,11.4423369840309
observed,4.973234953703703e-06,0.42968749999999994,4.916629172825777,2.0353738630897427,11001,11.4423369840309
observed,5.018446180555553e-06,0.4335937499999998,4.961325801669646,2.0353738630897427,11001,11.4423369840309
observed,5.063657407407407e-06,0.4375,5.006022430513519,2.0353738630897427,11001,11.4423369840309
observed,5.108868634259258e-06,0.4414062499999999,5.050719059357388,2.0584522541594787,11001,11.4423369840309
observed,5.154079861111108e-06,0.4453124999999997,5.095415688201257,2.0584522541594787,11001,11.4423369840309
observed,5.19929108796296e-06,0.4492187499999998,5.140112317045128,2.0584522541594787,11001,11.4423369840309
observed,5.244502314814817e-06,0.45312500000000017,5.184808945889004,2.077691729983684,11001,11.4423369840309
observed,5.2897135416666685e-06,0.45703125000000017,5.229505574732874,2.077691729983684,11001,11.4423369840309
observed,5.334924768518521e-06,0.4609375000000002,5.2742022035767455,2.077691729983684,11001,11.4423369840309
observed,5.380135995370369e-06,0.4648437499999999,5.318898832420613,2.121022807338811,11001,11.4423369840309
observed,5.425347222222222e-06,0.46874999999999994,5.3635954612644845,2.121022807338811,11001,11.4423369840309
observed,5.470558449074077e-06,0.4726562500000003,5.408292090108358,2.121022807338811,11001,11.4423369840309
observed,5.515769675925923e-06,0.4765624999999998,5.4529887189522235,2.1416590333840637,11001,11.4423369840309
observed,5.560980902777775e-06,0.4804687499999997,5.497685347796094,2.1416590333840637,11001,11.4423369840309
observed,5.606192129629631e-06,0.48437500000000017,5.54238197663997,2.1416590333840637,11001,11.4423369840309
observed,5.651403356481486e-06,0.4882812500000004,5.587078605483843,2.1452707637550694,11001,11.4423369840309
observed,5.696614583333335e-06,0.49218750000000017,5.631775234327711,2.1452707637550694,11001,11.4423369840309
observed,5.741825810185185e-06,0.49609375,5.67647186317158,2.1697241201144344,11001,11.4423369840309
observed,5.787037037037038e-06,0.5,5.721168492015451,2.1697241201144344,11001,11.4423369840309
observed,1.808449074074073e-07,0.01562499999999999,0.1037837848952544,0.8647947433711785,11003,6.642162233296286
observed,2.2605613425925903e-07,0.01953124999999998,0.12972973111906796,0.9081269265341163,11003,6.642162233296286
observed,2.71267361111111e-07,0.02343749999999999,0.15567567734288165,1.02032003029031,11003,6.642162233296286
observed,3.1647858796296274e-07,0.02734374999999998,0.1816216235666952,1.119595783289071,11003,6.642162233296286
observed,3.6168981481481464e-07,0.031249999999999986,0.20756756979050883,1.1844005417608656,11003,6.642162233296286
observed,4.0690104166666664e-07,0.03515625,0.23351351601432255,1.189502788040551,11003,6.642162233296286
observed,4.5211226851851817e-07,0.03906249999999997,0.259459462238136,1.1220882975647737,11003,6.642162233296286
observed,4.973234953703703e-07,0.04296874999999999,0.2854054084619498,1.1465021357835186,11003,6.642162233296286
observed,5.425347222222221e-07,0.04687499999999999,0.31135135468576336,1.1575766017594096,11003,6.642162233296286
observed,5.877459490740738e-07,0.05078124999999998,0.3372973009095769,1.1623474075876785,11003,6.642162233296286
observed,6.329571759259256e-07,0.05468749999999997,0.36324324713339046,1.2026916602615991,11003,6.642162233296286
observed,6.781684027777774e-07,0.058593749999999965,0.38918919335720403,1.2440391531091175,11003,6.642162233296286
observed,7.233796296296294e-07,0.06249999999999998,0.4151351395810177,1.2078388135780718,11003,6.642162233296286
