archive,forcing_product,gauge_id_str,tau_acf_p_days,n_precip_beta_rows,precip_missing_after_processing
CAMELS-GB v2,CEH-GEAR,42011,2.791437675417021,125,0.0
CAMELS-GB v2,CEH-GEAR,42016,2.682456855732283,125,0.0
CAMELS-GB v2,CEH-GEAR,42017,2.7487493387245525,125,0.0
CAMELS-GB v2,CEH-GEAR,42024,2.51722486065657,125,0.0
CAMELS-GB v2,CEH-GEAR,42026,2.5333300996578414,125,0.0
CAMELS-GB v2,CEH-GEAR,42027,2.544239341045216,125,0.0
CAMELS-GB v2,CEH-GEAR,43005,1.6499251212613812,125,0.0
CAMELS-GB v2,CEH-GEAR,43006,1.8311548795192707,125,0.0
CAMELS-GB v2,CEH-GEAR,43007,1.9562763912062056,125,0.0
CAMELS-GB v2,CEH-GEAR,43008,1.7674233877643388,125,0.0
CAMELS-GB v2,CEH-GEAR,43009,1.8591541897256556,125,0.0
CAMELS-GB v2,CEH-GEAR,43014,2.5477691805204876,125,0.0
CAMELS-GB v2,CEH-GEAR,43017,1.590255786137306,125,0.0
CAMELS-GB v2,CEH-GEAR,43018,1.9222044389688555,125,0.0
CAMELS-GB v2,CEH-GEAR,43021,1.8849206342008613,125,0.0
CAMELS-GB v2,CEH-GEAR,44001,2.7441568399203025,125,0.0
CAMELS-GB v2,CEH-GEAR,44002,3.053603837043934,125,0.0
CAMELS-GB v2,CEH-GEAR,44006,3.2359806508262126,125,0.0
CAMELS-GB v2,CEH-GEAR,44009,3.0396744376296447,125,0.0
CAMELS-GB v2,CEH-GEAR,44011,1.8392410598457065,125,0.0
CAMELS-GB v2,CEH-GEAR,45001,3.9875858496496774,125,0.0
CAMELS-GB v2,CEH-GEAR,45003,1.8679366437463654,125,0.0
CAMELS-GB v2,CEH-GEAR,45004,1.9393577932956494,125,0.0
CAMELS-GB v2,CEH-GEAR,45005,1.8936091565169915,125,0.0
CAMELS-GB v2,CEH-GEAR,45009,2.7795265442559107,125,0.0
CAMELS-GB v2,CEH-GEAR,45012,1.8849775587469355,125,0.0
CAMELS-GB v2,CEH-GEAR,46003,3.068177205826194,125,0.0
CAMELS-GB v2,CEH-GEAR,46005,3.0893970665677504,125,0.0
CAMELS-GB v2,CEH-GEAR,46008,2.766851453638141,125,0.0
CAMELS-GB v2,CEH-GEAR,46014,3.034604207651651,125,0.0
CAMELS-GB v2,CEH-GEAR,47001,2.1461207038019077,125,0.0
CAMELS-GB v2,CEH-GEAR,47004,2.161076979959861,125,0.0
CAMELS-GB v2,CEH-GEAR,47005,2.086506549159681,125,0.0
CAMELS-GB v2,CEH-GEAR,47008,2.089065834229481,125,0.0
CAMELS-GB v2,CEH-GEAR,47009,2.81714767307205,125,0.0
CAMELS-GB v2,CEH-GEAR,47011,2.7485119286684334,125,0.0
CAMELS-GB v2,CEH-GEAR,47014,2.882730689481207,125,0.0
CAMELS-GB v2,CEH-GEAR,47018,2.939161546857727,125,0.0
CAMELS-GB v2,CEH-GEAR,48003,1.9338696241420594,125,0.0
CAMELS-GB v2,CEH-GEAR,48004,2.052977190158124,125,0.0
CAMELS-GB v2,CEH-GEAR,48005,1.9022429409842332,125,0.0
CAMELS-GB v2,CEH-GEAR,48011,2.0994121386469686,125,0.0
CAMELS-GB v2,CEH-GEAR,49001,4.086885641191046,125,0.0
CAMELS-GB v2,CEH-GEAR,49002,2.40574936561357,125,0.0
CAMELS-GB v2,CEH-GEAR,49004,1.874664325794805,125,0.0
CAMELS-GB v2,CEH-GEAR,50001,1.9704213731502447,125,0.0
CAMELS-GB v2,CEH-GEAR,50002,4.293729225270291,125,0.0
CAMELS-GB v2,CEH-GEAR,50006,4.086988163186774,125,0.0
CAMELS-GB v2,CEH-GEAR,50007,4.1330342430083995,125,0.0
CAMELS-GB v2,CEH-GEAR,50008,2.0463269961919197,125,0.0
CAMELS-GB v2,CEH-GEAR,50011,2.945632067420563,125,0.0
CAMELS-GB v2,CEH-GEAR,5003,5.534639153883418,125,0.0
CAMELS-GB v2,CEH-GEAR,51001,1.8077186953799937,125,0.0
CAMELS-GB v2,CEH-GEAR,52004,2.2945990718311027,125,0.0
CAMELS-GB v2,CEH-GEAR,52005,2.528085696343366,125,0.0
CAMELS-GB v2,CEH-GEAR,52006,1.8361934786722631,125,0.0
CAMELS-GB v2,CEH-GEAR,52007,1.8274886528780463,125,0.0
CAMELS-GB v2,CEH-GEAR,52009,1.4551850248067348,125,0.0
CAMELS-GB v2,CEH-GEAR,52010,2.3186635973995795,125,0.0
CAMELS-GB v2,CEH-GEAR,52011,1.5500164217316732,125,0.0
CAMELS-GB v2,CEH-GEAR,52015,1.676899858244374,125,0.0
CAMELS-GB v2,CEH-GEAR,52016,1.703543315333776,125,0.0
CAMELS-GB v2,CEH-GEAR,53005,1.7206303115697827,125,0.0
CAMELS-GB v2,CEH-GEAR,53006,1.6067002075413506,125,0.0
CAMELS-GB v2,CEH-GEAR,53007,1.726762444500762,125,0.0
CAMELS-GB v2,CEH-GEAR,53008,1.6344733159338494,125,0.0
CAMELS-GB v2,CEH-GEAR,53009,1.7506958578993719,125,0.0
CAMELS-GB v2,CEH-GEAR,53013,1.5416195310653953,125,0.0
CAMELS-GB v2,CEH-GEAR,53017,1.572424758547652,125,0.0
CAMELS-GB v2,CEH-GEAR,53018,1.701421048881686,125,0.0
CAMELS-GB v2,CEH-GEAR,53022,1.699271445654165,125,0.0
CAMELS-GB v2,CEH-GEAR,53023,1.6209240890545475,125,0.0
CAMELS-GB v2,CEH-GEAR,53028,1.6155239349252104,125,0.0
CAMELS-GB v2,CEH-GEAR,54001,1.8852583483640413,125,0.0
CAMELS-GB v2,CEH-GEAR,54002,1.3705929134574044,125,0.0
CAMELS-GB v2,CEH-GEAR,54003,4.180274613250958,125,0.0
CAMELS-GB v2,CEH-GEAR,54004,1.2915643485173873,125,0.0
CAMELS-GB v2,CEH-GEAR,54005,4.121678135882705,125,0.0
CAMELS-GB v2,CEH-GEAR,54007,1.3315371125543043,125,0.0
CAMELS-GB v2,CEH-GEAR,54008,1.52141499646933,125,0.0
CAMELS-GB v2,CEH-GEAR,54011,1.2543380560741904,125,0.0
CAMELS-GB v2,CEH-GEAR,54012,1.504333361221418,125,0.0
CAMELS-GB v2,CEH-GEAR,54015,1.2513622440675316,125,0.0
CAMELS-GB v2,CEH-GEAR,54016,1.4904012150910455,125,0.0
CAMELS-GB v2,CEH-GEAR,54017,1.4076718148135363,125,0.0
CAMELS-GB v2,CEH-GEAR,54018,1.3374816542254013,125,0.0
CAMELS-GB v2,CEH-GEAR,54019,1.3121752812610936,125,0.0
CAMELS-GB v2,CEH-GEAR,54020,1.558421083709487,125,0.0
CAMELS-GB v2,CEH-GEAR,54022,4.567520340280798,125,0.0
CAMELS-GB v2,CEH-GEAR,54024,1.4339039219420646,125,0.0
CAMELS-GB v2,CEH-GEAR,54025,2.8614657394543346,125,0.0
CAMELS-GB v2,CEH-GEAR,54027,1.6305545712413796,125,0.0
CAMELS-GB v2,CEH-GEAR,54028,3.9866774109974137,125,0.0
CAMELS-GB v2,CEH-GEAR,54029,1.4970008219371453,125,0.0
CAMELS-GB v2,CEH-GEAR,54032,1.826862434677792,125,0.0
CAMELS-GB v2,CEH-GEAR,54034,1.278479381401595,125,0.0
CAMELS-GB v2,CEH-GEAR,54036,2.0462212768169272,125,0.0
CAMELS-GB v2,CEH-GEAR,54038,2.804897380396027,125,0.0
CAMELS-GB v2,CEH-GEAR,54044,1.5104617394879425,125,0.0
CAMELS-GB v2,CEH-GEAR,54048,1.3098892423395119,125,0.0
CAMELS-GB v2,CEH-GEAR,54049,1.3240320177285492,125,0.0
CAMELS-GB v2,CEH-GEAR,54052,1.4791939194730395,125,0.0
CAMELS-GB v2,CEH-GEAR,54057,1.7889016444304575,125,0.0
CAMELS-GB v2,CEH-GEAR,54060,1.3975008406227318,125,0.0
CAMELS-GB v2,CEH-GEAR,54063,1.403254402420675,125,0.0
CAMELS-GB v2,CEH-GEAR,54080,3.83254626379565,125,0.0
CAMELS-GB v2,CEH-GEAR,54095,1.917431735841284,125,0.0
CAMELS-GB v2,CEH-GEAR,54096,1.2525072535407025,125,0.0
CAMELS-GB v2,CEH-GEAR,55002,2.9109379139866136,125,0.0
CAMELS-GB v2,CEH-GEAR,55007,2.9780157853419498,125,0.0
CAMELS-GB v2,CEH-GEAR,55008,4.702924246816792,125,0.0
CAMELS-GB v2,CEH-GEAR,55013,1.629610803143609,125,0.0
CAMELS-GB v2,CEH-GEAR,55014,2.5611264056800445,125,0.0
CAMELS-GB v2,CEH-GEAR,55016,2.7939957402688957,125,0.0
CAMELS-GB v2,CEH-GEAR,55018,1.3448139743604046,125,0.0
CAMELS-GB v2,CEH-GEAR,55021,2.161488380109773,125,0.0
CAMELS-GB v2,CEH-GEAR,55023,2.7203702799619425,125,0.0
CAMELS-GB v2,CEH-GEAR,55025,1.993554239015736,125,0.0
CAMELS-GB v2,CEH-GEAR,55026,4.867326882304136,125,0.0
CAMELS-GB v2,CEH-GEAR,55029,1.8673481304896498,125,0.0
CAMELS-GB v2,CEH-GEAR,55032,4.933913915119714,125,0.0
CAMELS-GB v2,CEH-GEAR,56001,2.9188550634620305,125,0.0
CAMELS-GB v2,CEH-GEAR,56002,2.872966199034864,125,0.0
CAMELS-GB v2,CEH-GEAR,56007,2.8609368366588925,125,0.0
CAMELS-GB v2,CEH-GEAR,56012,1.9778502115212322,125,0.0
CAMELS-GB v2,CEH-GEAR,56013,2.7427963290659805,125,0.0
CAMELS-GB v2,CEH-GEAR,57004,3.0032630172407835,125,0.0
CAMELS-GB v2,CEH-GEAR,57005,2.9542169240314635,125,0.0
CAMELS-GB v2,CEH-GEAR,57006,2.8726555812230554,125,0.0
CAMELS-GB v2,CEH-GEAR,57007,3.045443364403831,125,0.0
CAMELS-GB v2,CEH-GEAR,57008,2.94466801812602,125,0.0
CAMELS-GB v2,CEH-GEAR,57009,2.9807878149182416,125,0.0
CAMELS-GB v2,CEH-GEAR,58001,2.6624495609117202,125,0.0
CAMELS-GB v2,CEH-GEAR,58002,2.8201536934423346,125,0.0
CAMELS-GB v2,CEH-GEAR,58006,2.8555473353261593,125,0.0
CAMELS-GB v2,CEH-GEAR,58008,2.6827910383723244,125,0.0
CAMELS-GB v2,CEH-GEAR,58009,2.997162247975245,125,0.0
CAMELS-GB v2,CEH-GEAR,58010,2.8371594236213684,125,0.0
CAMELS-GB v2,CEH-GEAR,58012,2.687195030638143,125,0.0
CAMELS-GB v2,CEH-GEAR,59001,2.799192656694413,125,0.0
CAMELS-GB v2,CEH-GEAR,60002,2.740914993723549,125,0.0
CAMELS-GB v2,CEH-GEAR,60003,2.552342976927582,125,0.0
CAMELS-GB v2,CEH-GEAR,60005,3.2117075085364544,125,0.0
CAMELS-GB v2,CEH-GEAR,60006,2.65376514461292,125,0.0
CAMELS-GB v2,CEH-GEAR,60010,2.782610691111846,125,0.0
CAMELS-GB v2,CEH-GEAR,60012,2.7158771980302543,125,0.0
CAMELS-GB v2,CEH-GEAR,6007,6.029334511020054,125,0.0
CAMELS-GB v2,CEH-GEAR,6008,4.6088425429070545,125,0.0
CAMELS-GB v2,CEH-GEAR,61001,2.4414065777824367,125,0.0
CAMELS-GB v2,CEH-GEAR,61002,2.518831897482046,125,0.0
CAMELS-GB v2,CEH-GEAR,62001,2.724118228694071,125,0.0
CAMELS-GB v2,CEH-GEAR,63001,6.123750315553746,125,0.0
CAMELS-GB v2,CEH-GEAR,63004,6.111735799444747,125,0.0
CAMELS-GB v2,CEH-GEAR,64001,4.013293955519855,125,0.0
CAMELS-GB v2,CEH-GEAR,64002,5.672194436021658,125,0.0
CAMELS-GB v2,CEH-GEAR,64006,3.766118663287552,125,0.0
CAMELS-GB v2,CEH-GEAR,65001,2.51537425086808,125,0.0
CAMELS-GB v2,CEH-GEAR,65004,2.546945120001754,125,0.0
CAMELS-GB v2,CEH-GEAR,65005,2.3501438586391417,125,0.0
CAMELS-GB v2,CEH-GEAR,65006,2.6769997012366824,125,0.0
CAMELS-GB v2,CEH-GEAR,65007,1.8826524515750414,125,0.0
CAMELS-GB v2,CEH-GEAR,65008,2.6807924547105433,125,0.0
CAMELS-GB v2,CEH-GEAR,66001,1.7588504416600195,125,0.0
CAMELS-GB v2,CEH-GEAR,66004,1.5238032262684724,125,0.0
CAMELS-GB v2,CEH-GEAR,66006,2.4980141061849808,125,0.0
CAMELS-GB v2,CEH-GEAR,66011,2.906543187696504,125,0.0
CAMELS-GB v2,CEH-GEAR,67001,2.962896651173087,125,0.0
CAMELS-GB v2,CEH-GEAR,67005,2.035370324187643,125,0.0
CAMELS-GB v2,CEH-GEAR,67006,2.7457710794004706,125,0.0
CAMELS-GB v2,CEH-GEAR,67008,1.6326471580476603,125,0.0
CAMELS-GB v2,CEH-GEAR,67010,2.8613277395391523,125,0.0
CAMELS-GB v2,CEH-GEAR,67015,2.9864970573733385,125,0.0
CAMELS-GB v2,CEH-GEAR,67018,3.927935957750631,125,0.0
CAMELS-GB v2,CEH-GEAR,67025,1.6264411680618762,125,0.0
CAMELS-GB v2,CEH-GEAR,67033,2.0762289892459593,125,0.0
CAMELS-GB v2,CEH-GEAR,68001,1.5515589123511488,125,0.0
CAMELS-GB v2,CEH-GEAR,68003,3.5911044458435457,125,0.0
CAMELS-GB v2,CEH-GEAR,68004,1.5304569327159216,125,0.0
CAMELS-GB v2,CEH-GEAR,68005,1.5313573951380954,125,0.0
CAMELS-GB v2,CEH-GEAR,68020,1.5066309286801498,125,0.0
CAMELS-GB v2,CEH-GEAR,69002,4.135890833975835,125,0.0
CAMELS-GB v2,CEH-GEAR,69007,2.2973787296904367,125,0.0
CAMELS-GB v2,CEH-GEAR,69012,3.561466841734356,125,0.0
CAMELS-GB v2,CEH-GEAR,69015,2.248581703169601,125,0.0
CAMELS-GB v2,CEH-GEAR,69017,4.123262431805473,125,0.0
CAMELS-GB v2,CEH-GEAR,69023,3.9883066423599343,125,0.0
CAMELS-GB v2,CEH-GEAR,69027,1.7982565541075082,125,0.0
CAMELS-GB v2,CEH-GEAR,69030,2.215599510614788,125,0.0
CAMELS-GB v2,CEH-GEAR,69032,1.6426892075977908,125,0.0
CAMELS-GB v2,CEH-GEAR,69043,3.1165325788716283,125,0.0
CAMELS-GB v2,CEH-GEAR,70002,3.078525962344123,125,0.0
CAMELS-GB v2,CEH-GEAR,7001,4.066526160847392,125,0.0
CAMELS-GB v2,CEH-GEAR,7002,3.710888686848953,125,0.0
CAMELS-GB v2,CEH-GEAR,7003,2.1506947253628215,125,0.0
CAMELS-GB v2,CEH-GEAR,7005,2.0408052251946693,125,0.0
CAMELS-GB v2,CEH-GEAR,7006,1.5509336333265742,125,0.0
CAMELS-GB v2,CEH-GEAR,71001,4.173219458692991,125,0.0
CAMELS-GB v2,CEH-GEAR,71004,4.019972976390253,125,0.0
CAMELS-GB v2,CEH-GEAR,71006,4.0963599879016614,125,0.0
CAMELS-GB v2,CEH-GEAR,71008,4.013438493414507,125,0.0
CAMELS-GB v2,CEH-GEAR,71014,3.202713291954741,125,0.0
CAMELS-GB v2,CEH-GEAR,72002,3.2410011562136085,125,0.0
CAMELS-GB v2,CEH-GEAR,72004,2.7490824563770615,125,0.0
CAMELS-GB v2,CEH-GEAR,72005,2.7933949124313147,125,0.0
CAMELS-GB v2,CEH-GEAR,72007,3.2582648377573866,125,0.0
CAMELS-GB v2,CEH-GEAR,72009,2.6672193316536865,125,0.0
CAMELS-GB v2,CEH-GEAR,72014,3.2864283628146342,125,0.0
CAMELS-GB v2,CEH-GEAR,72015,2.8292599798621256,125,0.0
CAMELS-GB v2,CEH-GEAR,73005,2.689548235064341,125,0.0
CAMELS-GB v2,CEH-GEAR,73009,2.793610360247529,125,0.0
CAMELS-GB v2,CEH-GEAR,73010,2.7866330015443435,125,0.0
CAMELS-GB v2,CEH-GEAR,73011,2.612729531744771,125,0.0
CAMELS-GB v2,CEH-GEAR,73014,2.7353172849880485,125,0.0
CAMELS-GB v2,CEH-GEAR,73015,3.266344305868038,125,0.0
CAMELS-GB v2,CEH-GEAR,74001,2.4873245882675175,125,0.0
CAMELS-GB v2,CEH-GEAR,74005,2.416035347602897,125,0.0
CAMELS-GB v2,CEH-GEAR,74006,2.3556788488147635,125,0.0
CAMELS-GB v2,CEH-GEAR,74007,2.476713912003777,125,0.0
CAMELS-GB v2,CEH-GEAR,75003,2.9893347514533355,125,0.0
CAMELS-GB v2,CEH-GEAR,75004,2.6881244672423685,125,0.0
CAMELS-GB v2,CEH-GEAR,75017,2.4100732714186828,125,0.0
CAMELS-GB v2,CEH-GEAR,76003,3.1829444231218638,125,0.0
CAMELS-GB v2,CEH-GEAR,76005,2.8374092354548224,125,0.0
CAMELS-GB v2,CEH-GEAR,76007,2.8992703985870656,125,0.0
CAMELS-GB v2,CEH-GEAR,76008,4.130443236088409,125,0.0
CAMELS-GB v2,CEH-GEAR,76011,6.953538197028364,125,0.0
CAMELS-GB v2,CEH-GEAR,76014,2.8212560580824495,125,0.0
CAMELS-GB v2,CEH-GEAR,77002,2.8443108458684403,125,0.0
CAMELS-GB v2,CEH-GEAR,77003,2.783798162057113,125,0.0
CAMELS-GB v2,CEH-GEAR,77004,2.526480418121742,125,0.0
CAMELS-GB v2,CEH-GEAR,78003,2.658649377688944,125,0.0
CAMELS-GB v2,CEH-GEAR,78004,2.6376725492352793,125,0.0
CAMELS-GB v2,CEH-GEAR,78006,2.8262823349642927,125,0.0
CAMELS-GB v2,CEH-GEAR,79002,3.1153775561518193,125,0.0
CAMELS-GB v2,CEH-GEAR,79003,4.522837493510921,125,0.0
CAMELS-GB v2,CEH-GEAR,79004,2.845788238283795,125,0.0
CAMELS-GB v2,CEH-GEAR,79005,2.687041974371273,125,0.0
CAMELS-GB v2,CEH-GEAR,79006,4.428789022876359,125,0.0
CAMELS-GB v2,CEH-GEAR,80001,2.646093239739356,125,0.0
CAMELS-GB v2,CEH-GEAR,80002,3.003379844266747,125,0.0
CAMELS-GB v2,CEH-GEAR,80003,2.7370582112955693,125,0.0
CAMELS-GB v2,CEH-GEAR,80004,2.747834239239953,125,0.0
CAMELS-GB v2,CEH-GEAR,80005,2.7560614714384855,125,0.0
CAMELS-GB v2,CEH-GEAR,80006,2.760639885563083,125,0.0
CAMELS-GB v2,CEH-GEAR,8004,5.047177852639077,125,0.0
CAMELS-GB v2,CEH-GEAR,8005,4.850203163662234,125,0.0
CAMELS-GB v2,CEH-GEAR,8006,6.906609618268997,125,0.0
CAMELS-GB v2,CEH-GEAR,8009,3.111691146321933,125,0.0
CAMELS-GB v2,CEH-GEAR,8011,3.9029722309582615,125,0.0
CAMELS-GB v2,CEH-GEAR,8013,3.690031088299629,125,0.0
CAMELS-GB v2,CEH-GEAR,81002,4.110446456994751,125,0.0
CAMELS-GB v2,CEH-GEAR,81003,2.4905684897086244,125,0.0
CAMELS-GB v2,CEH-GEAR,81004,2.5112140435622514,125,0.0
CAMELS-GB v2,CEH-GEAR,81006,4.163279971322488,125,0.0
CAMELS-GB v2,CEH-GEAR,81007,2.5448726375998523,125,0.0
CAMELS-GB v2,CEH-GEAR,82001,4.072391233388223,125,0.0
CAMELS-GB v2,CEH-GEAR,82003,4.07586342385503,125,0.0
CAMELS-GB v2,CEH-GEAR,83003,4.597788530048768,125,0.0
CAMELS-GB v2,CEH-GEAR,83004,4.538658933649747,125,0.0
CAMELS-GB v2,CEH-GEAR,83006,4.473804239225762,125,0.0
CAMELS-GB v2,CEH-GEAR,83007,3.4646108537740967,125,0.0
CAMELS-GB v2,CEH-GEAR,83009,4.028735473042113,125,0.0
CAMELS-GB v2,CEH-GEAR,83010,3.7999521480380127,125,0.0
CAMELS-GB v2,CEH-GEAR,83013,4.187836527843572,125,0.0
CAMELS-GB v2,CEH-GEAR,84001,2.6680452687067575,125,0.0
CAMELS-GB v2,CEH-GEAR,84004,2.8829969488359084,125,0.0
CAMELS-GB v2,CEH-GEAR,84005,2.89025491720536,125,0.0
CAMELS-GB v2,CEH-GEAR,84008,2.8315407530757373,125,0.0
CAMELS-GB v2,CEH-GEAR,84009,4.045956187487736,125,0.0
CAMELS-GB v2,CEH-GEAR,84012,2.733697183906707,125,0.0
CAMELS-GB v2,CEH-GEAR,84013,2.8898891230754145,125,0.0
CAMELS-GB v2,CEH-GEAR,84014,2.877486986015056,125,0.0
CAMELS-GB v2,CEH-GEAR,84016,2.5110643963844512,125,0.0
CAMELS-GB v2,CEH-GEAR,84017,3.63860941893112,125,0.0
CAMELS-GB v2,CEH-GEAR,84018,2.904013260031855,125,0.0
CAMELS-GB v2,CEH-GEAR,84019,2.4872060315950804,125,0.0
CAMELS-GB v2,CEH-GEAR,84020,3.9823478096891876,125,0.0
CAMELS-GB v2,CEH-GEAR,84022,4.483623332514959,125,0.0
CAMELS-GB v2,CEH-GEAR,84026,2.972703896338597,125,0.0
CAMELS-GB v2,CEH-GEAR,84030,2.7501714250127494,125,0.0
CAMELS-GB v2,CEH-GEAR,85001,4.938264190670239,125,0.0
CAMELS-GB v2,CEH-GEAR,85002,4.228413349963159,125,0.0
CAMELS-GB v2,CEH-GEAR,85003,5.104867577452844,125,0.0
CAMELS-GB v2,CEH-GEAR,85004,4.932479935185365,125,0.0
CAMELS-GB v2,CEH-GEAR,88001,2.618182049921473,125,0.0
CAMELS-GB v2,CEH-GEAR,89002,5.7559617053486924,125,0.0
CAMELS-GB v2,CEH-GEAR,89003,5.601104102186756,125,0.0
CAMELS-GB v2,CEH-GEAR,89005,11.406656027165326,125,0.0
CAMELS-GB v2,CEH-GEAR,89007,8.258603796813276,125,0.0
CAMELS-GB v2,CEH-GEAR,90003,5.523040426629314,125,0.0
CAMELS-GB v2,CEH-GEAR,9002,1.7197208133136215,125,0.0
CAMELS-GB v2,CEH-GEAR,9003,1.6063829560916467,125,0.0
CAMELS-GB v2,CEH-GEAR,9004,1.7079724588487537,125,0.0
CAMELS-GB v2,CEH-GEAR,9005,1.805027753409884,125,0.0
CAMELS-GB v2,CEH-GEAR,92001,12.193645944119165,125,0.0
CAMELS-GB v2,CEH-GEAR,93001,12.44650035976284,125,0.0
CAMELS-GB v2,CEH-GEAR,94001,5.678758840306059,125,0.0
CAMELS-GB v2,CEH-GEAR,95001,5.351600282679319,125,0.0
CAMELS-GB v2,CEH-GEAR,96001,2.716449140899395,125,0.0
CAMELS-GB v2,CEH-GEAR,96002,7.708165980329775,125,0.0
CAMELS-GB v2,CEH-GEAR,96004,5.237489827168061,125,0.0
CAMELS-GB v2,CEH-GEAR,97002,5.55178369750285,125,0.0
