archive,gauge_id,family,draw,status,reason,tau_acf_days,n_curve_points
CAMELS-US,06892000,matched_ar1,30,included,included,3.550537443106268,125
CAMELS-US,06903400,matched_ar1,30,included,included,2.8844798667719407,125
CAMELS-US,06906800,matched_ar1,30,included,included,1.7205342070493392,125
CAMELS-US,06910800,matched_ar1,30,included,included,0.986985602242538,125
CAMELS-US,06911900,matched_ar1,30,included,included,0.974701471165851,125
CAMELS-US,06917000,matched_ar1,30,included,included,2.362875582920525,125
CAMELS-US,06918460,matched_ar1,30,included,included,2.046320655182343,125
CAMELS-US,06919500,matched_ar1,30,included,included,3.8473661366945744,125
CAMELS-US,06921070,matched_ar1,30,included,included,1.5731787794948755,125
CAMELS-US,06921200,matched_ar1,30,included,included,1.1668759379949893,125
CAMELS-US,06934000,matched_ar1,30,included,included,10.98399183877766,125
CAMELS-US,07014500,matched_ar1,30,included,included,4.9455994367692275,125
CAMELS-US,07056000,matched_ar1,30,included,included,1.8959287003841123,125
CAMELS-US,07057500,matched_ar1,30,included,included,1.7525151260844596,125
CAMELS-US,07060710,matched_ar1,30,included,included,0.8481026326123471,125
CAMELS-US,07066000,matched_ar1,30,included,included,1.7820915600380431,125
CAMELS-US,07067000,matched_ar1,30,included,included,3.5455258551273334,125
CAMELS-US,07068000,matched_ar1,30,included,included,4.581320838579786,125
CAMELS-US,07071500,matched_ar1,30,included,included,2.891903452512824,125
CAMELS-US,07083000,matched_ar1,30,included,included,31.698672995430123,125
CAMELS-US,07142300,matched_ar1,30,included,included,2.96075736812228,125
CAMELS-US,07145700,matched_ar1,30,included,included,1.4642350072162176,125
CAMELS-US,07148400,matched_ar1,30,included,included,2.2040380718012313,125
CAMELS-US,07149000,matched_ar1,30,included,included,3.0181299710680753,125
CAMELS-US,07151500,matched_ar1,30,included,included,1.8349971386253408,125
CAMELS-US,07167500,matched_ar1,30,included,included,0.9430323246773176,125
CAMELS-US,07180500,matched_ar1,30,included,included,0.8572673161080111,125
CAMELS-US,07184000,matched_ar1,30,included,included,1.9139540205543932,125
CAMELS-US,07195800,matched_ar1,30,included,included,1.7668866846937605,125
CAMELS-US,07196900,matched_ar1,30,included,included,1.2477733525892325,125
CAMELS-US,07197000,matched_ar1,30,included,included,1.8858806267403385,125
CAMELS-US,07208500,matched_ar1,30,included,included,16.944343489579992,125
CAMELS-US,07226500,matched_ar1,30,included,included,1.6180217920976814,125
CAMELS-US,07261000,matched_ar1,30,included,included,2.016522971110706,125
CAMELS-US,07263295,matched_ar1,30,included,included,1.3347674579426814,125
CAMELS-US,07290650,matched_ar1,30,included,included,1.9502552544818907,125
CAMELS-US,07291000,matched_ar1,30,included,included,1.095727949563965,125
CAMELS-US,07292500,matched_ar1,30,included,included,1.4400802913782584,125
CAMELS-US,07295000,matched_ar1,30,included,included,1.0764035981911102,125
CAMELS-US,07299670,matched_ar1,30,included,included,1.3629290250695227,125
CAMELS-US,07301410,matched_ar1,30,included,included,1.949635168915339,125
CAMELS-US,07301500,matched_ar1,30,included,included,2.231559376063829,125
CAMELS-US,07315200,matched_ar1,30,included,included,1.5732300769290024,125
CAMELS-US,07315700,matched_ar1,30,included,included,2.682725060882048,125
CAMELS-US,07335700,matched_ar1,30,included,included,1.2306542869137898,125
CAMELS-US,07340300,matched_ar1,30,included,included,1.44248763093388,125
CAMELS-US,07346045,matched_ar1,30,included,included,16.26892399999164,125
CAMELS-US,07359610,matched_ar1,30,included,included,1.1365421396788615,125
CAMELS-US,07362100,matched_ar1,30,included,included,3.498000206670276,125
CAMELS-US,07362587,matched_ar1,30,included,included,0.989643421062679,125
CAMELS-US,07373000,matched_ar1,30,included,included,1.208853246832198,125
CAMELS-US,07375000,matched_ar1,30,included,included,2.4356945294457804,125
CAMELS-US,07376000,matched_ar1,30,included,included,6.213302986219914,125
CAMELS-US,08013000,matched_ar1,30,included,included,7.466234328053848,125
CAMELS-US,08014500,matched_ar1,30,included,included,6.0334416022007655,125
CAMELS-US,08023080,matched_ar1,30,included,included,2.21200541565594,125
CAMELS-US,08025500,matched_ar1,30,included,included,3.075165629586352,125
CAMELS-US,08029500,matched_ar1,30,included,included,1.5715137082820227,125
CAMELS-US,08050800,matched_ar1,30,included,included,1.0977338630348166,125
CAMELS-US,08066200,matched_ar1,30,included,included,1.2063498703488515,125
CAMELS-US,08066300,matched_ar1,30,included,included,4.460467138310046,125
CAMELS-US,08070000,matched_ar1,30,included,included,3.0957386276217504,125
CAMELS-US,08070200,matched_ar1,30,included,included,3.4770070525043177,125
CAMELS-US,08079600,matched_ar1,30,included,included,0.8279540824442906,125
CAMELS-US,08082700,matched_ar1,30,included,included,1.4284705383106164,125
CAMELS-US,08086212,matched_ar1,30,included,included,1.5525797570868711,125
CAMELS-US,08086290,matched_ar1,30,included,included,0.9687805656412731,125
CAMELS-US,08101000,matched_ar1,30,included,included,1.1914196002482673,125
CAMELS-US,08103900,matched_ar1,30,included,included,1.1113234126067757,125
CAMELS-US,08104900,matched_ar1,30,included,included,0.7944589873855104,125
CAMELS-US,08109700,matched_ar1,30,included,included,4.064669899736956,125
CAMELS-US,08150800,matched_ar1,30,included,included,0.6952597482319771,125
CAMELS-US,08155200,matched_ar1,30,included,included,2.0927329405327577,125
CAMELS-US,08158700,matched_ar1,30,included,included,1.8259528239792975,125
CAMELS-US,08158810,matched_ar1,30,included,included,1.2446315748523795,125
CAMELS-US,08164000,matched_ar1,30,included,included,2.6135536626666895,125
CAMELS-US,08164300,matched_ar1,30,included,included,1.6934019705240257,125
CAMELS-US,08164600,matched_ar1,30,included,included,1.8057200649203466,125
CAMELS-US,08165300,matched_ar1,30,included,included,0.5643352109548503,125
CAMELS-US,08171300,matched_ar1,30,included,included,1.5569316445142405,125
CAMELS-US,08175000,matched_ar1,30,included,included,1.6838292768286252,125
CAMELS-US,08176900,matched_ar1,30,included,included,1.227178754436935,125
CAMELS-US,08178880,matched_ar1,30,included,included,1.989212090424943,125
CAMELS-US,08189500,matched_ar1,30,included,included,3.818487098689659,125
CAMELS-US,08190000,matched_ar1,30,included,included,1.2473811135515707,125
CAMELS-US,08190500,matched_ar1,30,included,included,0.770279071403756,125
CAMELS-US,08194200,matched_ar1,30,included,included,2.187165445967382,125
CAMELS-US,08195000,matched_ar1,30,included,included,0.9317885888174743,125
CAMELS-US,08196000,matched_ar1,30,included,included,0.7798986798239117,125
CAMELS-US,08198500,matched_ar1,30,included,included,1.2911856342646941,125
CAMELS-US,08200000,matched_ar1,30,included,included,1.2818132759859255,125
CAMELS-US,08202700,matched_ar1,30,included,included,0.5873615745998039,125
CAMELS-US,08267500,matched_ar1,30,included,included,129.63390054507863,125
CAMELS-US,08269000,matched_ar1,30,included,included,45.26615789855667,125
CAMELS-US,08271000,matched_ar1,30,included,included,50.71486666806916,125
CAMELS-US,08324000,matched_ar1,30,included,included,22.81078752987474,125
CAMELS-US,08377900,matched_ar1,30,included,included,33.56411078524657,125
CAMELS-US,08378500,matched_ar1,30,included,included,28.82338351559896,125
CAMELS-US,08380500,matched_ar1,30,included,included,3.4309819953293914,125
CAMELS-US,09034900,matched_ar1,30,included,included,27.826227990987764,125
CAMELS-US,09035800,matched_ar1,30,included,included,52.97079169263078,125
CAMELS-US,09035900,matched_ar1,30,included,included,42.298705651310705,125
CAMELS-US,09047700,matched_ar1,30,included,included,49.08655985575797,125
CAMELS-US,09065500,matched_ar1,30,included,included,19.354810306368172,125
CAMELS-US,09066000,matched_ar1,30,included,included,41.56692828785488,125
CAMELS-US,09066200,matched_ar1,30,included,included,14.633634233803116,125
CAMELS-US,09066300,matched_ar1,30,included,included,37.47981515310176,125
CAMELS-US,09081600,matched_ar1,30,included,included,25.116019076489508,125
CAMELS-US,09107000,matched_ar1,30,included,included,40.68481034615797,125
CAMELS-US,09210500,matched_ar1,30,included,included,42.61262450443268,125
CAMELS-US,09223000,matched_ar1,30,included,included,41.333535818582334,125
CAMELS-US,09306242,matched_ar1,30,included,included,8.924266385462584,125
CAMELS-US,09312600,matched_ar1,30,included,included,85.82914735870901,125
CAMELS-US,09352900,matched_ar1,30,included,included,13.558735523623666,125
CAMELS-US,09378170,matched_ar1,30,included,included,34.31891437434397,125
CAMELS-US,09378630,matched_ar1,30,included,included,32.93748218597945,125
CAMELS-US,09386900,matched_ar1,30,included,included,6.228935317069219,125
CAMELS-US,09404450,matched_ar1,30,included,included,11.013570370947399,125
CAMELS-US,09430500,matched_ar1,30,included,included,2.45415989362192,125
CAMELS-US,09430600,matched_ar1,30,included,included,1.36210593712733,125
CAMELS-US,09447800,matched_ar1,30,included,included,1.0923866772402366,125
CAMELS-US,09480000,matched_ar1,30,included,included,1.1809721226161745,125
CAMELS-US,09484000,matched_ar1,30,included,included,2.3956444757852178,125
CAMELS-US,09484600,matched_ar1,30,included,included,1.136923774428948,125
CAMELS-US,09492400,matched_ar1,30,included,included,18.212344983086766,125
CAMELS-US,09494000,matched_ar1,30,included,included,5.75576579865385,125
CAMELS-US,09497800,matched_ar1,30,included,included,1.720227374417476,125
CAMELS-US,09497980,matched_ar1,30,included,included,1.9779905318296378,125
CAMELS-US,09505200,matched_ar1,30,included,included,1.679448840985924,125
CAMELS-US,09505350,matched_ar1,30,included,included,1.7068473565897289,125
CAMELS-US,09505800,matched_ar1,30,included,included,1.818434217345577,125
CAMELS-US,09508300,matched_ar1,30,included,included,1.4651583476163235,125
CAMELS-US,09510200,matched_ar1,30,included,included,2.005293184337166,125
CAMELS-US,09512280,matched_ar1,30,included,included,1.1882372243429173,125
CAMELS-US,09513780,matched_ar1,30,included,included,1.2489885009981498,125
CAMELS-US,10023000,matched_ar1,30,included,included,93.17263895750729,125
CAMELS-US,10166430,matched_ar1,30,included,included,79.18408335839801,125
CAMELS-US,10172700,matched_ar1,30,included,included,29.64911813368864,125
CAMELS-US,10172800,matched_ar1,30,included,included,37.87844487176777,125
CAMELS-US,10173450,matched_ar1,30,included,included,103.12188221972924,125
CAMELS-US,10205030,matched_ar1,30,included,included,51.6899757612982,125
CAMELS-US,10234500,matched_ar1,30,included,included,36.99022234617213,125
CAMELS-US,10242000,matched_ar1,30,included,included,24.10176612957242,125
CAMELS-US,10244950,matched_ar1,30,included,included,94.4365468306734,125
CAMELS-US,10249300,matched_ar1,30,included,included,70.07313323836617,125
CAMELS-US,10258000,matched_ar1,30,included,included,3.7726026338341527,125
CAMELS-US,10258500,matched_ar1,30,included,included,2.104848992798651,125
CAMELS-US,10259000,matched_ar1,30,included,included,4.4165969376705805,125
CAMELS-US,10259200,matched_ar1,30,included,included,1.4670174167073686,125
CAMELS-US,10263500,matched_ar1,30,included,included,4.773686604332778,125
CAMELS-US,10310500,matched_ar1,30,included,included,6.40448638887295,125
CAMELS-US,10316500,matched_ar1,30,included,included,28.662730624852973,125
CAMELS-US,10329500,matched_ar1,30,included,included,5.856160145690692,125
CAMELS-US,10336645,matched_ar1,30,included,included,7.237087734488725,125
CAMELS-US,10336660,matched_ar1,30,included,included,5.157931269292815,125
CAMELS-US,10336740,matched_ar1,30,included,included,35.58672782105414,125
CAMELS-US,10343500,matched_ar1,30,included,included,7.075249952112541,125
CAMELS-US,10348850,matched_ar1,30,included,included,8.698413496013512,125
CAMELS-US,10396000,matched_ar1,30,included,included,6.753605729346825,125
CAMELS-US,11098000,matched_ar1,30,included,included,3.3682333310783696,125
CAMELS-US,11124500,matched_ar1,30,included,included,2.6909002652021403,125
CAMELS-US,11141280,matched_ar1,30,included,included,2.794542734071066,125
CAMELS-US,11143000,matched_ar1,30,included,included,7.822438818562566,125
CAMELS-US,11148900,matched_ar1,30,included,included,2.1914311570373224,125
CAMELS-US,11151300,matched_ar1,30,included,included,1.3602880191024889,125
CAMELS-US,11162500,matched_ar1,30,included,included,2.290885910000456,125
CAMELS-US,11176400,matched_ar1,30,included,included,2.4441093984102906,125
CAMELS-US,11180500,matched_ar1,30,included,included,2.0705722594202713,125
CAMELS-US,11180960,matched_ar1,30,included,included,1.621759191540114,125
CAMELS-US,11224500,matched_ar1,30,included,included,1.885520617096504,125
CAMELS-US,11230500,matched_ar1,30,included,included,18.419656676999292,125
CAMELS-US,11237500,matched_ar1,30,included,included,9.495359233384963,125
CAMELS-US,11253310,matched_ar1,30,included,included,1.5084503682770678,125
CAMELS-US,11264500,matched_ar1,30,included,included,17.075029923582353,125
CAMELS-US,11266500,matched_ar1,30,included,included,14.29124014392462,125
CAMELS-US,11274500,matched_ar1,30,included,included,2.4257025804804617,125
CAMELS-US,11274630,matched_ar1,30,included,included,2.253814386271859,125
CAMELS-US,11284400,matched_ar1,30,included,included,2.0267398150808082,125
CAMELS-US,11299600,matched_ar1,30,included,included,1.9555349972921166,125
CAMELS-US,11381500,matched_ar1,30,included,included,4.16274030558455,125
CAMELS-US,11383500,matched_ar1,30,included,included,4.894998575841577,125
CAMELS-US,11451100,matched_ar1,30,included,included,3.9945655752731106,125
CAMELS-US,11468500,matched_ar1,30,included,included,3.577027950008925,125
CAMELS-US,11473900,matched_ar1,30,included,included,3.327232598537141,125
CAMELS-US,11475560,matched_ar1,30,included,included,4.891396046989929,125
CAMELS-US,11476600,matched_ar1,30,included,included,6.230113016902597,125
CAMELS-US,11478500,matched_ar1,30,included,included,3.470569866048298,125
CAMELS-US,11480390,matched_ar1,30,included,included,3.8403699484203524,125
CAMELS-US,11481200,matched_ar1,30,included,included,2.656030012723479,125
CAMELS-US,11482500,matched_ar1,30,included,included,4.37307129798938,125
CAMELS-US,11522500,matched_ar1,30,included,included,8.398862503274664,125
CAMELS-US,11523200,matched_ar1,30,included,included,5.322183687670688,125
CAMELS-US,11528700,matched_ar1,30,included,included,6.864170764052887,125
CAMELS-US,11532500,matched_ar1,30,included,included,3.2808178291789343,125
CAMELS-US,12010000,matched_ar1,30,included,included,4.135935711555133,125
CAMELS-US,12013500,matched_ar1,30,included,included,3.76335605122795,125
CAMELS-US,12020000,matched_ar1,30,included,included,2.2838595931675467,125
CAMELS-US,12025000,matched_ar1,30,included,included,4.228285427872085,125
CAMELS-US,12025700,matched_ar1,30,included,included,3.842881148295793,125
CAMELS-US,12035000,matched_ar1,30,included,included,3.9138184435072363,125
CAMELS-US,12040500,matched_ar1,30,included,included,2.4285210213115245,125
CAMELS-US,12041200,matched_ar1,30,included,included,2.691723832270961,125
CAMELS-US,12043000,matched_ar1,30,included,included,2.6460757677578974,125
CAMELS-US,12048000,matched_ar1,30,included,included,4.0999526392549575,125
CAMELS-US,12054000,matched_ar1,30,included,included,3.801327942539186,125
CAMELS-US,12056500,matched_ar1,30,included,included,3.0548147066191813,125
CAMELS-US,12073500,matched_ar1,30,included,included,2.8551335163111333,125
CAMELS-US,12082500,matched_ar1,30,included,included,4.41621733955985,125
CAMELS-US,12092000,matched_ar1,30,included,included,3.2282598436844228,125
CAMELS-US,12095000,matched_ar1,30,included,included,3.537717092494782,125
CAMELS-US,12114500,matched_ar1,30,included,included,4.168930864099216,125
CAMELS-US,12115000,matched_ar1,30,included,included,4.157308196396444,125
CAMELS-US,12115500,matched_ar1,30,included,included,2.809701695662465,125
CAMELS-US,12117000,matched_ar1,30,included,included,4.267015493372535,125
CAMELS-US,12141300,matched_ar1,30,included,included,2.9396188152878207,125
CAMELS-US,12143600,matched_ar1,30,included,included,3.1299373128424235,125
CAMELS-US,12144000,matched_ar1,30,included,included,3.5447265931010676,125
CAMELS-US,12145500,matched_ar1,30,included,included,3.175039238148088,125
CAMELS-US,12147500,matched_ar1,30,included,included,2.5759257225564096,125
CAMELS-US,12147600,matched_ar1,30,included,included,1.711159131737327,125
CAMELS-US,12167000,matched_ar1,30,included,included,2.34484476195071,125
CAMELS-US,12175500,matched_ar1,30,included,included,3.4292742521384243,125
CAMELS-US,12178100,matched_ar1,30,included,included,3.6131983697962475,125
CAMELS-US,12186000,matched_ar1,30,included,included,2.4374273587822644,125
CAMELS-US,12189500,matched_ar1,30,included,included,4.002437621610331,125
CAMELS-US,12358500,matched_ar1,30,included,included,17.428757058534714,125
CAMELS-US,12374250,matched_ar1,30,included,included,20.73269334588237,125
CAMELS-US,12375900,matched_ar1,30,included,included,12.350990692733847,125
CAMELS-US,12377150,matched_ar1,30,included,included,7.062939141856854,125
CAMELS-US,12381400,matched_ar1,30,included,included,24.835590149618714,125
CAMELS-US,12383500,matched_ar1,30,included,included,29.568630190272962,125
CAMELS-US,12388400,matched_ar1,30,included,included,20.57378796686403,125
CAMELS-US,12390700,matched_ar1,30,included,included,16.274524026850873,125
CAMELS-US,12411000,matched_ar1,30,included,included,8.145772616883093,125
CAMELS-US,12414500,matched_ar1,30,included,included,12.630397140719406,125
CAMELS-US,12447390,matched_ar1,30,included,included,28.298182510803777,125
CAMELS-US,12451000,matched_ar1,30,included,included,11.71788966219103,125
CAMELS-US,12488500,matched_ar1,30,included,included,13.305209520424018,125
CAMELS-US,13011500,matched_ar1,30,included,included,22.467938421628954,125
CAMELS-US,13011900,matched_ar1,30,included,included,26.186237672459512,125
CAMELS-US,13018300,matched_ar1,30,included,included,57.68403322788122,125
CAMELS-US,13023000,matched_ar1,30,included,included,44.012675865386186,125
CAMELS-US,13083000,matched_ar1,30,included,included,40.59967819883837,125
CAMELS-US,13161500,matched_ar1,30,included,included,69.57264220074248,125
CAMELS-US,13235000,matched_ar1,30,included,included,38.9883858921462,125
CAMELS-US,13240000,matched_ar1,30,included,included,9.359180559604864,125
CAMELS-US,13310700,matched_ar1,30,included,included,24.085738192048076,125
CAMELS-US,13313000,matched_ar1,30,included,included,29.99779949455624,125
CAMELS-US,13331500,matched_ar1,30,included,included,17.077428726290766,125
CAMELS-US,13337000,matched_ar1,30,included,included,17.609019994601088,125
CAMELS-US,13338500,matched_ar1,30,included,included,15.581466898327827,125
CAMELS-US,13340000,matched_ar1,30,included,included,15.917406719060176,125
CAMELS-US,13340600,matched_ar1,30,included,included,17.69678855046431,125
CAMELS-US,14020000,matched_ar1,30,included,included,6.839333070368628,125
CAMELS-US,14092750,matched_ar1,30,included,included,5.727938337922182,125
CAMELS-US,14096850,matched_ar1,30,included,included,5.497851880769573,125
CAMELS-US,14137000,matched_ar1,30,included,included,3.81704235629098,125
CAMELS-US,14138800,matched_ar1,30,included,included,3.1089988024354516,125
CAMELS-US,14138870,matched_ar1,30,included,included,3.063535193179115,125
CAMELS-US,14138900,matched_ar1,30,included,included,3.018997225935946,125
CAMELS-US,14139800,matched_ar1,30,included,included,3.0226625040027346,125
CAMELS-US,14141500,matched_ar1,30,included,included,3.0404949193805813,125
CAMELS-US,14154500,matched_ar1,30,included,included,2.9098984033166455,125
CAMELS-US,14158500,matched_ar1,30,included,included,22.966844550959962,125
CAMELS-US,14158790,matched_ar1,30,included,included,5.012193021694298,125
CAMELS-US,14166500,matched_ar1,30,included,included,5.600260694164964,125
CAMELS-US,14182500,matched_ar1,30,included,included,2.788945293401345,125
CAMELS-US,14185000,matched_ar1,30,included,included,3.7725497510785457,125
CAMELS-US,14185900,matched_ar1,30,included,included,3.441653326874307,125
CAMELS-US,14187000,matched_ar1,30,included,included,4.618141158812205,125
CAMELS-US,14216500,matched_ar1,30,included,included,6.530075188784251,125
CAMELS-US,14222500,matched_ar1,30,included,included,3.889106472176571,125
CAMELS-US,14236200,matched_ar1,30,included,included,3.717646873427254,125
CAMELS-US,14301000,matched_ar1,30,included,included,7.638148525352739,125
CAMELS-US,14303200,matched_ar1,30,included,included,6.2381142138197765,125
CAMELS-US,14305500,matched_ar1,30,included,included,4.227836451147896,125
CAMELS-US,14306340,matched_ar1,30,included,included,4.034273565178819,125
CAMELS-US,14306500,matched_ar1,30,included,included,5.415648812229499,125
CAMELS-US,14308990,matched_ar1,30,included,included,3.4948392079063235,125
CAMELS-US,14309500,matched_ar1,30,included,included,3.3266039177954823,125
CAMELS-US,14316700,matched_ar1,30,included,included,3.292805559398921,125
CAMELS-US,14325000,matched_ar1,30,included,included,3.2513280315172217,125
CAMELS-US,14362250,matched_ar1,30,included,included,4.973349450800284,125
CAMELS-US,14400000,matched_ar1,30,included,included,4.068304095170903,125
CAMELS-US,01013500,matched_ar1,31,included,included,50.8659791181748,125
CAMELS-US,01022500,matched_ar1,31,included,included,8.391158789448719,125
CAMELS-US,01030500,matched_ar1,31,included,included,37.91726620951897,125
CAMELS-US,01031500,matched_ar1,31,included,included,3.3035851042035116,125
CAMELS-US,01047000,matched_ar1,31,included,included,3.123478285912827,125
CAMELS-US,01052500,matched_ar1,31,included,included,3.5387598269802374,125
CAMELS-US,01054200,matched_ar1,31,included,included,1.3643884320988857,125
CAMELS-US,01055000,matched_ar1,31,included,included,1.8488848519007162,125
CAMELS-US,01057000,matched_ar1,31,included,included,2.742746441014521,125
CAMELS-US,01073000,matched_ar1,31,included,included,3.4432570051111475,125
CAMELS-US,01078000,matched_ar1,31,included,included,5.3729173598784055,125
CAMELS-US,01118300,matched_ar1,31,included,included,2.5350213322035486,125
CAMELS-US,01121000,matched_ar1,31,included,included,2.1082732990933217,125
CAMELS-US,01123000,matched_ar1,31,included,included,2.185868568825683,125
CAMELS-US,01134500,matched_ar1,31,included,included,4.4223003924773545,125
CAMELS-US,01137500,matched_ar1,31,included,included,2.1905541725371123,125
CAMELS-US,01139000,matched_ar1,31,included,included,3.84495693418362,125
CAMELS-US,01139800,matched_ar1,31,included,included,2.9420700430885978,125
CAMELS-US,01142500,matched_ar1,31,included,included,3.634746758053135,125
CAMELS-US,01144000,matched_ar1,31,included,included,3.2397814539688934,125
CAMELS-US,01162500,matched_ar1,31,included,included,8.462060591977538,125
CAMELS-US,01169000,matched_ar1,31,included,included,1.8812187081780118,125
CAMELS-US,01170100,matched_ar1,31,included,included,2.050590351970267,125
CAMELS-US,01181000,matched_ar1,31,included,included,1.70227166146347,125
CAMELS-US,01187300,matched_ar1,31,included,included,1.5626523138467154,125
CAMELS-US,01195100,matched_ar1,31,included,included,1.9343985937339117,125
CAMELS-US,01333000,matched_ar1,31,included,included,3.4030607399054995,125
CAMELS-US,01350000,matched_ar1,31,included,included,1.7119156035081593,125
CAMELS-US,01350080,matched_ar1,31,included,included,2.3731510485308314,125
CAMELS-US,01350140,matched_ar1,31,included,included,2.280168082340101,125
CAMELS-US,01365000,matched_ar1,31,included,included,2.4274344886752397,125
CAMELS-US,01411300,matched_ar1,31,included,included,6.2567545298282,125
CAMELS-US,01413500,matched_ar1,31,included,included,2.68266813026155,125
CAMELS-US,01414500,matched_ar1,31,included,included,2.014124905007113,125
CAMELS-US,01415000,matched_ar1,31,included,included,2.458047015482939,125
CAMELS-US,01423000,matched_ar1,31,included,included,3.5489729673806614,125
CAMELS-US,01434025,matched_ar1,31,included,included,1.7603570051679895,125
CAMELS-US,01435000,matched_ar1,31,included,included,1.603651058466957,125
CAMELS-US,01439500,matched_ar1,31,included,included,6.561392343168529,125
CAMELS-US,01440000,matched_ar1,31,included,included,2.6594325448507004,125
CAMELS-US,01440400,matched_ar1,31,included,included,3.2628852626114755,125
CAMELS-US,01451800,matched_ar1,31,included,included,2.7487617497880414,125
CAMELS-US,01466500,matched_ar1,31,included,included,6.630252715806123,125
CAMELS-US,01484100,matched_ar1,31,included,included,1.8840425284450113,125
CAMELS-US,01485500,matched_ar1,31,included,included,4.86166192590929,125
CAMELS-US,01486000,matched_ar1,31,included,included,2.0697362418229894,125
CAMELS-US,01487000,matched_ar1,31,included,included,4.939846588293044,125
CAMELS-US,01491000,matched_ar1,31,included,included,2.7936722936640903,125
CAMELS-US,01510000,matched_ar1,31,included,included,3.3790780477168556,125
CAMELS-US,01516500,matched_ar1,31,included,included,1.6437163505823391,125
CAMELS-US,01518862,matched_ar1,31,included,included,2.051077062794921,125
CAMELS-US,01532000,matched_ar1,31,included,included,1.5544234705377942,125
CAMELS-US,01539000,matched_ar1,31,included,included,2.391725571631857,125
CAMELS-US,01542810,matched_ar1,31,included,included,2.308470551441496,125
CAMELS-US,01543000,matched_ar1,31,included,included,2.9761375217462507,125
CAMELS-US,01543500,matched_ar1,31,included,included,3.875950912217503,125
CAMELS-US,01544500,matched_ar1,31,included,included,3.922742327739388,125
CAMELS-US,01545600,matched_ar1,31,included,included,4.578370731654984,125
CAMELS-US,01547700,matched_ar1,31,included,included,2.2236944453906773,125
CAMELS-US,01548500,matched_ar1,31,included,included,3.9685564897189476,125
CAMELS-US,01549500,matched_ar1,31,included,included,2.608955204711741,125
CAMELS-US,01550000,matched_ar1,31,included,included,2.41664562988386,125
CAMELS-US,01552000,matched_ar1,31,included,included,2.037718600177336,125
CAMELS-US,01552500,matched_ar1,31,included,included,1.978556554523751,125
CAMELS-US,01557500,matched_ar1,31,included,included,3.0685871027984923,125
CAMELS-US,01567500,matched_ar1,31,included,included,1.4264626011860886,125
CAMELS-US,01568000,matched_ar1,31,included,included,1.8149515121728401,125
CAMELS-US,01580000,matched_ar1,31,included,included,1.3740452866702897,125
CAMELS-US,01583500,matched_ar1,31,included,included,1.098947088331758,125
CAMELS-US,01586610,matched_ar1,31,included,included,1.1466912418603996,125
CAMELS-US,01591400,matched_ar1,31,included,included,0.9553555911821751,125
CAMELS-US,01594950,matched_ar1,31,included,included,2.180448496174737,125
CAMELS-US,01596500,matched_ar1,31,included,included,3.2876805222477157,125
CAMELS-US,01605500,matched_ar1,31,included,included,2.2838015459109857,125
CAMELS-US,01606500,matched_ar1,31,included,included,2.3648631831821976,125
CAMELS-US,01613050,matched_ar1,31,included,included,2.6455153192078797,125
CAMELS-US,01620500,matched_ar1,31,included,included,2.5970086559161683,125
CAMELS-US,01632000,matched_ar1,31,included,included,1.7658381846853675,125
CAMELS-US,01632900,matched_ar1,31,included,included,1.5908923154230827,125
CAMELS-US,01634500,matched_ar1,31,included,included,1.621556653237933,125
CAMELS-US,01638480,matched_ar1,31,included,included,1.2812081468980394,125
CAMELS-US,01639500,matched_ar1,31,included,included,1.2446384223553866,125
CAMELS-US,01644000,matched_ar1,31,included,included,1.8017621352090114,125
CAMELS-US,01658500,matched_ar1,31,included,included,1.0086630057611827,125
CAMELS-US,01664000,matched_ar1,31,included,included,2.1922637848075976,125
CAMELS-US,01666500,matched_ar1,31,included,included,1.6395851217601134,125
CAMELS-US,01667500,matched_ar1,31,included,included,2.036200233403123,125
CAMELS-US,01669000,matched_ar1,31,included,included,2.912799595901592,125
CAMELS-US,01669520,matched_ar1,31,included,included,7.957877197121583,125
CAMELS-US,02011400,matched_ar1,31,included,included,2.086074170080173,125
CAMELS-US,02011460,matched_ar1,31,included,included,1.7139859293065136,125
CAMELS-US,02013000,matched_ar1,31,included,included,1.630390359438007,125
CAMELS-US,02014000,matched_ar1,31,included,included,2.5507295622718353,125
CAMELS-US,02015700,matched_ar1,31,included,included,1.6702309512934348,125
CAMELS-US,02016000,matched_ar1,31,included,included,2.468379871247322,125
CAMELS-US,02017500,matched_ar1,31,included,included,3.0542676501781543,125
CAMELS-US,02018000,matched_ar1,31,included,included,2.2544312692900936,125
CAMELS-US,02027000,matched_ar1,31,included,included,2.4551675200563827,125
CAMELS-US,02027500,matched_ar1,31,included,included,2.4213950799769584,125
CAMELS-US,02028500,matched_ar1,31,included,included,2.629227866276496,125
CAMELS-US,02038850,matched_ar1,31,included,included,0.9392576029002178,125
CAMELS-US,02046000,matched_ar1,31,included,included,2.4328403649285937,125
CAMELS-US,02051000,matched_ar1,31,included,included,0.9466694647040858,125
CAMELS-US,02051500,matched_ar1,31,included,included,3.5160406046446235,125
CAMELS-US,02053200,matched_ar1,31,included,included,10.848547051338201,125
CAMELS-US,02053800,matched_ar1,31,included,included,2.0679514963159207,125
CAMELS-US,02055100,matched_ar1,31,included,included,0.8955731345207144,125
CAMELS-US,02056900,matched_ar1,31,included,included,1.7193512267987228,125
CAMELS-US,02059500,matched_ar1,31,included,included,1.1718757609855097,125
